ID_Word	ID_Lemma	Lemma
38344	72953	(
38346	72955	)
37963	72572	,
38582	73191	,
38588	73197	,
38604	73213	,
38608	73217	,
38630	73239	,
38642	73251	,
38646	73255	,
38651	73260	,
38658	73267	,
38672	73281	,
38675	73284	,
38691	73300	,
38696	73305	,
38727	73336	,
38735	73344	,
38772	73381	,
38778	73387	,
38784	73393	,
38801	73410	,
38805	73414	,
38810	73419	,
38818	73427	,
38828	73437	,
39016	73625	,
39020	73629	,
39112	73721	,
39121	73730	,
39124	73733	,
39143	73752	,
39174	73783	,
39335	73944	,
39344	73953	,
39397	74006	,
39413	74022	,
39563	74172	,
39565	74174	,
39574	74183	,
39599	74208	,
39660	74269	,
39669	74278	,
39674	74283	,
39521	74130	`
37630	72239	a
37667	72276	a
37684	72293	a
38123	72732	a
38223	72832	a
38226	72835	a
38549	73158	a
38573	73182	a
38591	73200	a
38648	73257	a
38660	73269	a
39218	73827	a
39703	74312	a
39727	74336	a
39739	74348	a
39803	74412	a
39924	74533	a
37676	72285	abrir
38572	73181	acceso
39620	74229	acceso
39638	74247	acceso
39702	74311	acceso
39802	74411	acceso
39896	74505	acceso
38288	72897	acompañamiento
38047	72656	acompañante
39762	74371	
39852	74461	actividad
39070	73679	adaptar
39467	74076	adecuar
37858	72467	
38230	72839	adulto
38120	72729	adulto
38635	73244	adulto
38750	73359	adulto
38761	73370	adulto
39904	74513	adulto
38174	72783	agilidad
38666	73275	agilidad
38726	73335	agilidad
39300	73909	agilidad
39321	73930	agilizar
39855	74464	agroturismo
37680	72289	agua
37702	72311	agua
37722	72331	agua
38533	73142	agua
38595	73204	agua
38896	73505	agua
39131	73740	agua
39352	73961	agua
39411	74020	agua
39554	74163	agua
38456	73065	ahora
38858	73467	a+el
38866	73475	a+el
39054	73663	a+el
39086	73695	a+el
39095	73704	a+el
39103	73712	a+el
39216	73825	a+el
39838	74447	a+el
38574	73183	ala
39886	74495	algo
39176	73785	
39382	73991	
39735	74344	
37833	72442	alimento
38654	73263	alimento
39255	73864	alimento
39928	74537	alimento
37875	72484	
38921	73530	
39832	74441	almuerzo
38471	73080	alojamiento
39621	74230	alojamiento
39725	74334	alojamiento
37824	72433	alta
37901	72510	alta
38027	72636	alta
37990	72599	alto
38241	72850	alto
38400	73009	alto
39007	73616	alto
37837	72446	alto
37883	72492	alto
38034	72643	alto
38426	73035	alto
39022	73631	alto
39310	73919	alto
39543	74152	alto
39782	74391	amabilidad
39808	74417	amable
37664	72273	ampliar
38490	73099	ampliar
38898	73507	ampliar
39464	74073	ampliar
39662	74271	ampliar
37697	72306	
38813	73422	
37807	72416	amplio
38701	73310	ara
37743	72352	
39033	73642	arreglar
38605	73214	asear
38066	72675	
39030	73639	
39757	74366	
38008	72617	
38018	72627	
38060	72669	
38098	72707	
38122	72731	
38300	72909	
38590	73199	
38795	73404	
38845	73454	
39053	73662	
39512	74121	
39562	74171	
37732	72341	
38643	73252	aumentar
37691	72300	
38830	73439	azufrar
39602	74211	año
39722	74331	bajar
37777	72386	bajo
37995	72604	bajo
39899	74508	balneario
38191	72800	
39764	74373	bar
39781	74390	bastante
39799	74408	bañar
39880	74489	bañar
38423	73032	baño
39399	74008	baño
39408	74017	baño
39459	74068	baño
39691	74300	baño
37922	72531	beneficio
